AverageTemperature,City,year,month,day
18.7,1,1928,04,01
23.758,1,1928,05,01
29.032,1,1928,06,01
29.235,1,1928,07,01
28.538,1,1928,08,01
24.214,1,1928,09,01
21.348,1,1928,10,01
12.61,1,1928,11,01
9.136,1,1928,12,01
9.822,1,1929,01,01
8.909,1,1929,02,01
16.495,1,1929,03,01
21.836,1,1929,04,01
23.634,1,1929,05,01
28.482,1,1929,06,01
28.399,1,1929,07,01
29.258,1,1929,08,01
25.938,1,1929,09,01
20.079,1,1929,10,01
10.744,1,1929,11,01
9.609,1,1929,12,01
5.27,1,1930,01,01
14.331,1,1930,02,01
13.969,1,1930,03,01
21.818,1,1930,04,01
23.997,1,1930,05,01
26.53,1,1930,06,01
28.685,1,1930,07,01
29.401,1,1930,08,01
27.44,1,1930,09,01
19.512,1,1930,10,01
12.88,1,1930,11,01
7.861,1,1930,12,01
8.691,1,1931,01,01
11.799,1,1931,02,01
12.801,1,1931,03,01
17.047,1,1931,04,01
21.832,1,1931,05,01
26.991,1,1931,06,01
27.829,1,1931,07,01
27.48,1,1931,08,01
27.886,1,1931,09,01
23.246,1,1931,10,01
16.089,1,1931,11,01
8.912,1,1931,12,01
9.596,1,1932,01,01
14.352,1,1932,02,01
13.045,1,1932,03,01
20.621,1,1932,04,01
23.675,1,1932,05,01
28.173,1,1932,06,01
29.012,1,1932,07,01
28.561,1,1932,08,01
22.963,1,1932,09,01
17.82,1,1932,10,01
11.468,1,1932,11,01
7.329,1,1932,12,01
11.02,1,1933,01,01
9.86,1,1933,02,01
16.727,1,1933,03,01
19.699,1,1933,04,01
24.909,1,1933,05,01
27.139,1,1933,06,01
29.275,1,1933,07,01
28.189,1,1933,08,01
27.265,1,1933,09,01
21.81,1,1933,10,01
15.093,1,1933,11,01
12.306,1,1933,12,01
9.79,1,1934,01,01
11.812,1,1934,02,01
14.876,1,1934,03,01
21.001,1,1934,04,01
24.876,1,1934,05,01
29.384,1,1934,06,01
29.209,1,1934,07,01
29.459,1,1934,08,01
26.348,1,1934,09,01
22.889,1,1934,10,01
16.055,1,1934,11,01
10.59,1,1934,12,01
11.737,1,1935,01,01
11.211,1,1935,02,01
18.308,1,1935,03,01
21.426,1,1935,04,01
23.167,1,1935,05,01
26.561,1,1935,06,01
27.8,1,1935,07,01
28.908,1,1935,08,01
23.557,1,1935,09,01
21.11,1,1935,10,01
14.18,1,1935,11,01
9.126,1,1935,12,01
8.363,1,1936,01,01
10.704,1,1936,02,01
17.06,1,1936,03,01
19.401,1,1936,04,01
23.684,1,1936,05,01
28.121,1,1936,06,01
27.817,1,1936,07,01
28.628,1,1936,08,01
25.042,1,1936,09,01
17.858,1,1936,10,01
11.896,1,1936,11,01
10.343,1,1936,12,01
8.522,1,1937,01,01
11.713,1,1937,02,01
13.53,1,1937,03,01
20.511,1,1937,04,01
24.503,1,1937,05,01
28.187,1,1937,06,01
28.729,1,1937,07,01
30.046,1,1937,08,01
26.017,1,1937,09,01
20.736,1,1937,10,01
13.057,1,1937,11,01
9.034,1,1937,12,01
10.11,1,1938,01,01
13.766,1,1938,02,01
18.495,1,1938,03,01
19.3,1,1938,04,01
24.549,1,1938,05,01
28.13,1,1938,06,01
28.391,1,1938,07,01
28.484,1,1938,08,01
25.417,1,1938,09,01
21.242,1,1938,10,01
12.93,1,1938,11,01
9.716,1,1938,12,01
10.152,1,1939,01,01
9.807,1,1939,02,01
17.383,1,1939,03,01
20.831,1,1939,04,01
25.41,1,1939,05,01
28.72,1,1939,06,01
29.323,1,1939,07,01
27.62,1,1939,08,01
26.323,1,1939,09,01
20.855,1,1939,10,01
12.096,1,1939,11,01
11.03,1,1939,12,01
5.268,1,1940,01,01
11.013,1,1940,02,01
16.308,1,1940,03,01
19.829,1,1940,04,01
23.623,1,1940,05,01
25.649,1,1940,06,01
28.254,1,1940,07,01
28.053,1,1940,08,01
24.998,1,1940,09,01
20.284,1,1940,10,01
12.48,1,1940,11,01
10.731,1,1940,12,01
10.03,1,1941,01,01
10.78,1,1941,02,01
12.506,1,1941,03,01
19.406,1,1941,04,01
23.588,1,1941,05,01
26.084,1,1941,06,01
28.116,1,1941,07,01
28.59,1,1941,08,01
25.77,1,1941,09,01
22.025,1,1941,10,01
13.604,1,1941,11,01
10.026,1,1941,12,01
7.995,1,1942,01,01
10.351,1,1942,02,01
14.66,1,1942,03,01
20.276,1,1942,04,01
24.039,1,1942,05,01
28.27,1,1942,06,01
28.32,1,1942,07,01
28.232,1,1942,08,01
23.409,1,1942,09,01
19.685,1,1942,10,01
15.694,1,1942,11,01
10.558,1,1942,12,01
8.814,1,1943,01,01
13.235,1,1943,02,01
14.948,1,1943,03,01
22.073,1,1943,04,01
24.954,1,1943,05,01
27.679,1,1943,06,01
29.103,1,1943,07,01
30.932,1,1943,08,01
24.374,1,1943,09,01
18.773,1,1943,10,01
13.039,1,1943,11,01
7.919,1,1943,12,01
8.113,1,1944,01,01
13.008,1,1944,02,01
15.37,1,1944,03,01
20.147,1,1944,04,01
23.526,1,1944,05,01
27.916,1,1944,06,01
29.965,1,1944,07,01
28.874,1,1944,08,01
24.504,1,1944,09,01
19.63,1,1944,10,01
13.863,1,1944,11,01
7.718,1,1944,12,01
9.738,1,1945,01,01
12.333,1,1945,02,01
17.644,1,1945,03,01
19.353,1,1945,04,01
25.021,1,1945,05,01
28.333,1,1945,06,01
28.484,1,1945,07,01
29.353,1,1945,08,01
26.564,1,1945,09,01
18.808,1,1945,10,01
15.329,1,1945,11,01
8.647,1,1945,12,01
7.397,1,1946,01,01
11.8,1,1946,02,01
17.008,1,1946,03,01
21.979,1,1946,04,01
24.084,1,1946,05,01
26.99,1,1946,06,01
29.234,1,1946,07,01
29.361,1,1946,08,01
26.256,1,1946,09,01
21.449,1,1946,10,01
13.98,1,1946,11,01
10.948,1,1946,12,01
6.629,1,1947,01,01
8.525,1,1947,02,01
13.636,1,1947,03,01
19.506,1,1947,04,01
24.366,1,1947,05,01
28.053,1,1947,06,01
28.949,1,1947,07,01
27.623,1,1947,08,01
26.025,1,1947,09,01
23.212,1,1947,10,01
12.772,1,1947,11,01
9.345,1,1947,12,01
6.136,1,1948,01,01
11.059,1,1948,02,01
15.048,1,1948,03,01
22.728,1,1948,04,01
25.89,1,1948,05,01
29.058,1,1948,06,01
28.808,1,1948,07,01
29.499,1,1948,08,01
24.663,1,1948,09,01
19.251,1,1948,10,01
12.455,1,1948,11,01
11.968,1,1948,12,01
5.899,1,1949,01,01
12.476,1,1949,02,01
16.15,1,1949,03,01
17.702,1,1949,04,01
24.893,1,1949,05,01
27.527,1,1949,06,01
28.639,1,1949,07,01
27.322,1,1949,08,01
25.615,1,1949,09,01
19.252,1,1949,10,01
15.018,1,1949,11,01
10.638,1,1949,12,01
12.823,1,1950,01,01
13.617,1,1950,02,01
16.067,1,1950,03,01
20.297,1,1950,04,01
24.937,1,1950,05,01
27.237,1,1950,06,01
28.388,1,1950,07,01
28.079,1,1950,08,01
25.805,1,1950,09,01
21.859,1,1950,10,01
14.052,1,1950,11,01
9.839,1,1950,12,01
8.67,1,1951,01,01
11.5,1,1951,02,01
15.859,1,1951,03,01
19.878,1,1951,04,01
24.737,1,1951,05,01
28.467,1,1951,06,01
30.363,1,1951,07,01
30.27,1,1951,08,01
26.725,1,1951,09,01
21.856,1,1951,10,01
13.051,1,1951,11,01
11.233,1,1951,12,01
13.065,1,1952,01,01
12.795,1,1952,02,01
14.653,1,1952,03,01
18.977,1,1952,04,01
23.717,1,1952,05,01
28.322,1,1952,06,01
28.804,1,1952,07,01
30.973,1,1952,08,01
25.736,1,1952,09,01
18.789,1,1952,10,01
12.941,1,1952,11,01
9.046,1,1952,12,01
11.909,1,1953,01,01
11.532,1,1953,02,01
18.596,1,1953,03,01
20.683,1,1953,04,01
24.872,1,1953,05,01
30.733,1,1953,06,01
30.488,1,1953,07,01
28.865,1,1953,08,01
25.188,1,1953,09,01
19.906,1,1953,10,01
13.364,1,1953,11,01
7.194,1,1953,12,01
10.739,1,1954,01,01
14.336,1,1954,02,01
15.764,1,1954,03,01
21.996,1,1954,04,01
23.512,1,1954,05,01
27.83,1,1954,06,01
29.148,1,1954,07,01
29.172,1,1954,08,01
27.306,1,1954,09,01
20.953,1,1954,10,01
13.957,1,1954,11,01
11.035,1,1954,12,01
8.662,1,1955,01,01
11.077,1,1955,02,01
16.639,1,1955,03,01
22.194,1,1955,04,01
25.327,1,1955,05,01
27.601,1,1955,06,01
28.241,1,1955,07,01
28.293,1,1955,08,01
26.092,1,1955,09,01
20.155,1,1955,10,01
13.461,1,1955,11,01
10.355,1,1955,12,01
9.524,1,1956,01,01
11.427,1,1956,02,01
16.564,1,1956,03,01
20.055,1,1956,04,01
26.146,1,1956,05,01
29.258,1,1956,06,01
29.517,1,1956,07,01
29.488,1,1956,08,01
26.053,1,1956,09,01
21.939,1,1956,10,01
12.785,1,1956,11,01
10.732,1,1956,12,01
10.473,1,1957,01,01
15.575,1,1957,02,01
15.764,1,1957,03,01
18.844,1,1957,04,01
22.91,1,1957,05,01
27.258,1,1957,06,01
30.107,1,1957,07,01
29.837,1,1957,08,01
25.198,1,1957,09,01
18.457,1,1957,10,01
11.524,1,1957,11,01
11.039,1,1957,12,01
7.746,1,1958,01,01
9.575,1,1958,02,01
12.044,1,1958,03,01
19.189,1,1958,04,01
23.664,1,1958,05,01
28.299,1,1958,06,01
29.491,1,1958,07,01
29.254,1,1958,08,01
25.511,1,1958,09,01
18.046,1,1958,10,01
13.797,1,1958,11,01
8.541,1,1958,12,01
8.151,1,1959,01,01
10.889,1,1959,02,01
14.559,1,1959,03,01
18.4,1,1959,04,01
24.951,1,1959,05,01
27.57,1,1959,06,01
27.55,1,1959,07,01
28.609,1,1959,08,01
26.765,1,1959,09,01
19.986,1,1959,10,01
10.733,1,1959,11,01
10.0,1,1959,12,01
8.665,1,1960,01,01
8.643,1,1960,02,01
13.408,1,1960,03,01
20.735,1,1960,04,01
24.216,1,1960,05,01
29.102,1,1960,06,01
28.832,1,1960,07,01
28.307,1,1960,08,01
25.73,1,1960,09,01
21.704,1,1960,10,01
14.713,1,1960,11,01
7.229,1,1960,12,01
6.758,1,1961,01,01
11.247,1,1961,02,01
16.705,1,1961,03,01
20.116,1,1961,04,01
25.365,1,1961,05,01
26.949,1,1961,06,01
27.579,1,1961,07,01
27.504,1,1961,08,01
25.908,1,1961,09,01
20.196,1,1961,10,01
12.188,1,1961,11,01
10.089,1,1961,12,01
6.135,1,1962,01,01
15.139,1,1962,02,01
14.032,1,1962,03,01
20.562,1,1962,04,01
26.006,1,1962,05,01
27.671,1,1962,06,01
29.825,1,1962,07,01
30.197,1,1962,08,01
26.713,1,1962,09,01
22.642,1,1962,10,01
14.522,1,1962,11,01
9.143,1,1962,12,01
6.313,1,1963,01,01
10.228,1,1963,02,01
17.217,1,1963,03,01
23.001,1,1963,04,01
24.809,1,1963,05,01
27.959,1,1963,06,01
29.539,1,1963,07,01
29.789,1,1963,08,01
26.317,1,1963,09,01
21.636,1,1963,10,01
14.531,1,1963,11,01
6.089,1,1963,12,01
7.654,1,1964,01,01
8.577,1,1964,02,01
15.593,1,1964,03,01
21.56,1,1964,04,01
25.407,1,1964,05,01
28.051,1,1964,06,01
29.964,1,1964,07,01
29.862,1,1964,08,01
25.59,1,1964,09,01
18.482,1,1964,10,01
15.016,1,1964,11,01
9.235,1,1964,12,01
10.729,1,1965,01,01
9.018,1,1965,02,01
12.685,1,1965,03,01
21.959,1,1965,04,01
24.035,1,1965,05,01
27.002,1,1965,06,01
29.353,1,1965,07,01
28.438,1,1965,08,01
26.546,1,1965,09,01
19.132,1,1965,10,01
17.184,1,1965,11,01
11.419,1,1965,12,01
6.455,1,1966,01,01
8.609,1,1966,02,01
15.636,1,1966,03,01
20.309,1,1966,04,01
23.53,1,1966,05,01
26.6,1,1966,06,01
29.878,1,1966,07,01
27.842,1,1966,08,01
25.271,1,1966,09,01
18.428,1,1966,10,01
15.633,1,1966,11,01
8.415,1,1966,12,01
8.748,1,1967,01,01
10.855,1,1967,02,01
18.798,1,1967,03,01
23.262,1,1967,04,01
24.889,1,1967,05,01
28.81,1,1967,06,01
29.369,1,1967,07,01
27.454,1,1967,08,01
23.588,1,1967,09,01
19.09,1,1967,10,01
14.541,1,1967,11,01
8.118,1,1967,12,01
8.469,1,1968,01,01
9.367,1,1968,02,01
13.211,1,1968,03,01
19.294,1,1968,04,01
24.374,1,1968,05,01
27.516,1,1968,06,01
27.553,1,1968,07,01
28.692,1,1968,08,01
23.819,1,1968,09,01
21.21,1,1968,10,01
13.097,1,1968,11,01
9.089,1,1968,12,01
10.863,1,1969,01,01
11.886,1,1969,02,01
12.415,1,1969,03,01
20.776,1,1969,04,01
23.449,1,1969,05,01
28.588,1,1969,06,01
30.872,1,1969,07,01
29.911,1,1969,08,01
25.791,1,1969,09,01
19.584,1,1969,10,01
12.511,1,1969,11,01
10.747,1,1969,12,01
7.129,1,1970,01,01
10.989,1,1970,02,01
12.893,1,1970,03,01
20.477,1,1970,04,01
22.806,1,1970,05,01
26.56,1,1970,06,01
28.916,1,1970,07,01
29.052,1,1970,08,01
25.163,1,1970,09,01
17.59,1,1970,10,01
12.311,1,1970,11,01
12.436,1,1970,12,01
11.123,1,1971,01,01
11.798,1,1971,02,01
16.349,1,1971,03,01
19.7,1,1971,04,01
24.72,1,1971,05,01
26.592,1,1971,06,01
27.8,1,1971,07,01
25.125,1,1971,08,01
24.472,1,1971,09,01
19.926,1,1971,10,01
14.847,1,1971,11,01
10.949,1,1971,12,01
10.185,1,1972,01,01
11.96,1,1972,02,01
18.6,1,1972,03,01
22.843,1,1972,04,01
23.269,1,1972,05,01
27.346,1,1972,06,01
27.864,1,1972,07,01
26.738,1,1972,08,01
26.137,1,1972,09,01
20.54,1,1972,10,01
11.691,1,1972,11,01
8.69,1,1972,12,01
6.715,1,1973,01,01
9.124,1,1973,02,01
16.652,1,1973,03,01
18.087,1,1973,04,01
23.975,1,1973,05,01
26.53,1,1973,06,01
27.77,1,1973,07,01
27.54,1,1973,08,01
25.482,1,1973,09,01
20.255,1,1973,10,01
16.354,1,1973,11,01
9.628,1,1973,12,01
9.461,1,1974,01,01
11.471,1,1974,02,01
19.081,1,1974,03,01
20.723,1,1974,04,01
25.713,1,1974,05,01
27.915,1,1974,06,01
28.841,1,1974,07,01
27.541,1,1974,08,01
21.93,1,1974,09,01
19.279,1,1974,10,01
12.956,1,1974,11,01
8.593,1,1974,12,01
9.479,1,1975,01,01
11.026,1,1975,02,01
15.688,1,1975,03,01
19.429,1,1975,04,01
23.842,1,1975,05,01
27.369,1,1975,06,01
26.389,1,1975,07,01
27.58,1,1975,08,01
23.198,1,1975,09,01
19.707,1,1975,10,01
14.114,1,1975,11,01
9.636,1,1975,12,01
7.885,1,1976,01,01
14.713,1,1976,02,01
17.041,1,1976,03,01
20.148,1,1976,04,01
21.819,1,1976,05,01
27.603,1,1976,06,01
25.485,1,1976,07,01
27.395,1,1976,08,01
24.586,1,1976,09,01
15.823,1,1976,10,01
10.163,1,1976,11,01
7.701,1,1976,12,01
6.215,1,1977,01,01
11.011,1,1977,02,01
15.223,1,1977,03,01
18.864,1,1977,04,01
24.143,1,1977,05,01
27.711,1,1977,06,01
29.254,1,1977,07,01
30.612,1,1977,08,01
28.762,1,1977,09,01
20.893,1,1977,10,01
14.82,1,1977,11,01
11.32,1,1977,12,01
6.56,1,1978,01,01
7.959,1,1978,02,01
15.694,1,1978,03,01
22.026,1,1978,04,01
25.596,1,1978,05,01
27.805,1,1978,06,01
29.931,1,1978,07,01
27.893,1,1978,08,01
24.252,1,1978,09,01
18.901,1,1978,10,01
14.676,1,1978,11,01
8.582,1,1978,12,01
5.288,1,1979,01,01
9.786,1,1979,02,01
15.649,1,1979,03,01
20.208,1,1979,04,01
22.951,1,1979,05,01
25.696,1,1979,06,01
29.524,1,1979,07,01
27.946,1,1979,08,01
25.373,1,1979,09,01
21.999,1,1979,10,01
12.413,1,1979,11,01
9.659,1,1979,12,01
10.032,1,1980,01,01
10.888,1,1980,02,01
15.586,1,1980,03,01
19.204,1,1980,04,01
24.849,1,1980,05,01
30.185,1,1980,06,01
31.455,1,1980,07,01
28.422,1,1980,08,01
26.697,1,1980,09,01
18.994,1,1980,10,01
12.003,1,1980,11,01
9.958,1,1980,12,01
8.972,1,1981,01,01
11.188,1,1981,02,01
14.413,1,1981,03,01
20.467,1,1981,04,01
23.341,1,1981,05,01
26.609,1,1981,06,01
28.693,1,1981,07,01
28.068,1,1981,08,01
25.721,1,1981,09,01
20.261,1,1981,10,01
15.062,1,1981,11,01
10.545,1,1981,12,01
9.202,1,1982,01,01
9.801,1,1982,02,01
17.141,1,1982,03,01
20.483,1,1982,04,01
23.413,1,1982,05,01
27.976,1,1982,06,01
29.628,1,1982,07,01
29.916,1,1982,08,01
26.798,1,1982,09,01
20.452,1,1982,10,01
13.678,1,1982,11,01
8.948,1,1982,12,01
8.39,1,1983,01,01
11.076,1,1983,02,01
15.361,1,1983,03,01
18.7,1,1983,04,01
24.662,1,1983,05,01
26.972,1,1983,06,01
29.326,1,1983,07,01
29.169,1,1983,08,01
26.522,1,1983,09,01
21.058,1,1983,10,01
14.888,1,1983,11,01
5.483,1,1983,12,01
6.517,1,1984,01,01
11.224,1,1984,02,01
16.312,1,1984,03,01
20.581,1,1984,04,01
25.358,1,1984,05,01
27.904,1,1984,06,01
28.912,1,1984,07,01
29.209,1,1984,08,01
24.756,1,1984,09,01
19.638,1,1984,10,01
13.382,1,1984,11,01
12.297,1,1984,12,01
5.71,1,1985,01,01
9.077,1,1985,02,01
16.595,1,1985,03,01
20.655,1,1985,04,01
25.567,1,1985,05,01
26.769,1,1985,06,01
27.842,1,1985,07,01
29.761,1,1985,08,01
26.058,1,1985,09,01
20.484,1,1985,10,01
16.472,1,1985,11,01
8.043,1,1985,12,01
9.458,1,1986,01,01
13.706,1,1986,02,01
17.148,1,1986,03,01
23.04,1,1986,04,01
24.784,1,1986,05,01
26.748,1,1986,06,01
29.132,1,1986,07,01
28.644,1,1986,08,01
26.384,1,1986,09,01
18.884,1,1986,10,01
13.303,1,1986,11,01
8.807,1,1986,12,01
8.515,1,1987,01,01
11.289,1,1987,02,01
12.716,1,1987,03,01
17.172,1,1987,04,01
22.995,1,1987,05,01
25.657,1,1987,06,01
27.873,1,1987,07,01
28.95,1,1987,08,01
24.817,1,1987,09,01
20.467,1,1987,10,01
13.53,1,1987,11,01
9.629,1,1987,12,01
6.907,1,1988,01,01
10.669,1,1988,02,01
15.926,1,1988,03,01
20.288,1,1988,04,01
24.015,1,1988,05,01
27.524,1,1988,06,01
28.312,1,1988,07,01
28.299,1,1988,08,01
25.485,1,1988,09,01
20.511,1,1988,10,01
15.516,1,1988,11,01
9.932,1,1988,12,01
10.621,1,1989,01,01
9.708,1,1989,02,01
15.909,1,1989,03,01
21.197,1,1989,04,01
26.988,1,1989,05,01
28.224,1,1989,06,01
29.898,1,1989,07,01
28.801,1,1989,08,01
24.863,1,1989,09,01
20.351,1,1989,10,01
14.54,1,1989,11,01
5.574,1,1989,12,01
10.633,1,1990,01,01
13.233,1,1990,02,01
15.613,1,1990,03,01
19.908,1,1990,04,01
24.873,1,1990,05,01
30.47,1,1990,06,01
27.338,1,1990,07,01
27.2,1,1990,08,01
24.691,1,1990,09,01
18.776,1,1990,10,01
15.191,1,1990,11,01
9.214,1,1990,12,01
8.143,1,1991,01,01
12.393,1,1991,02,01
17.246,1,1991,03,01
21.404,1,1991,04,01
26.197,1,1991,05,01
28.043,1,1991,06,01
28.064,1,1991,07,01
28.813,1,1991,08,01
23.312,1,1991,09,01
20.591,1,1991,10,01
11.788,1,1991,11,01
10.419,1,1991,12,01
8.258,1,1992,01,01
12.192,1,1992,02,01
16.214,1,1992,03,01
19.323,1,1992,04,01
22.337,1,1992,05,01
27.529,1,1992,06,01
28.612,1,1992,07,01
27.49,1,1992,08,01
26.449,1,1992,09,01
21.233,1,1992,10,01
12.362,1,1992,11,01
10.517,1,1992,12,01
9.158,1,1993,01,01
11.881,1,1993,02,01
15.971,1,1993,03,01
20.149,1,1993,04,01
23.868,1,1993,05,01
27.523,1,1993,06,01
29.196,1,1993,07,01
29.876,1,1993,08,01
24.514,1,1993,09,01
19.62,1,1993,10,01
12.017,1,1993,11,01
11.055,1,1993,12,01
9.541,1,1994,01,01
11.615,1,1994,02,01
16.917,1,1994,03,01
20.441,1,1994,04,01
24.453,1,1994,05,01
29.633,1,1994,06,01
29.756,1,1994,07,01
29.209,1,1994,08,01
25.099,1,1994,09,01
20.8,1,1994,10,01
15.276,1,1994,11,01
11.429,1,1994,12,01
9.709,1,1995,01,01
13.514,1,1995,02,01
15.185,1,1995,03,01
20.041,1,1995,04,01
25.149,1,1995,05,01
27.171,1,1995,06,01
29.867,1,1995,07,01
29.494,1,1995,08,01
25.774,1,1995,09,01
20.222,1,1995,10,01
14.457,1,1995,11,01
9.675,1,1995,12,01
8.64,1,1996,01,01
12.813,1,1996,02,01
13.606,1,1996,03,01
20.097,1,1996,04,01
27.855,1,1996,05,01
29.743,1,1996,06,01
30.619,1,1996,07,01
28.39,1,1996,08,01
25.036,1,1996,09,01
19.628,1,1996,10,01
14.601,1,1996,11,01
9.858,1,1996,12,01
7.938,1,1997,01,01
10.056,1,1997,02,01
16.505,1,1997,03,01
16.961,1,1997,04,01
23.422,1,1997,05,01
26.675,1,1997,06,01
29.624,1,1997,07,01
29.749,1,1997,08,01
27.29,1,1997,09,01
19.884,1,1997,10,01
13.155,1,1997,11,01
8.012,1,1997,12,01
11.493,1,1998,01,01
12.165,1,1998,02,01
15.269,1,1998,03,01
20.131,1,1998,04,01
27.777,1,1998,05,01
30.512,1,1998,06,01
31.533,1,1998,07,01
28.178,1,1998,08,01
26.778,1,1998,09,01
21.077,1,1998,10,01
15.641,1,1998,11,01
9.754,1,1998,12,01
10.768,1,1999,01,01
14.635,1,1999,02,01
16.66,1,1999,03,01
21.488,1,1999,04,01
25.518,1,1999,05,01
27.608,1,1999,06,01
28.221,1,1999,07,01
29.929,1,1999,08,01
26.31,1,1999,09,01
19.9,1,1999,10,01
15.912,1,1999,11,01
9.701,1,1999,12,01
11.427,1,2000,01,01
14.969,1,2000,02,01
18.653,1,2000,03,01
21.739,1,2000,04,01
27.669,1,2000,05,01
27.226,1,2000,06,01
30.616,1,2000,07,01
29.731,1,2000,08,01
27.06,1,2000,09,01
19.289,1,2000,10,01
11.619,1,2000,11,01
7.041,1,2000,12,01
7.871,1,2001,01,01
12.285,1,2001,02,01
13.773,1,2001,03,01
21.689,1,2001,04,01
25.761,1,2001,05,01
29.646,1,2001,06,01
30.714,1,2001,07,01
29.853,1,2001,08,01
25.705,1,2001,09,01
20.371,1,2001,10,01
15.706,1,2001,11,01
9.933,1,2001,12,01
10.21,1,2002,01,01
9.607,1,2002,02,01
15.17,1,2002,03,01
23.092,1,2002,04,01
26.353,1,2002,05,01
29.102,1,2002,06,01
27.974,1,2002,07,01
29.956,1,2002,08,01
25.87,1,2002,09,01
20.189,1,2002,10,01
12.359,1,2002,11,01
9.361,1,2002,12,01
9.229,1,2003,01,01
10.648,1,2003,02,01
16.816,1,2003,03,01
21.271,1,2003,04,01
27.149,1,2003,05,01
27.916,1,2003,06,01
27.893,1,2003,07,01
29.294,1,2003,08,01
24.765,1,2003,09,01
20.024,1,2003,10,01
14.813,1,2003,11,01
9.971,1,2003,12,01
10.155,1,2004,01,01
10.358,1,2004,02,01
17.818,1,2004,03,01
19.022,1,2004,04,01
24.35,1,2004,05,01
27.503,1,2004,06,01
28.162,1,2004,07,01
27.697,1,2004,08,01
24.692,1,2004,09,01
21.426,1,2004,10,01
13.56,1,2004,11,01
8.935,1,2004,12,01
11.558,1,2005,01,01
11.54,1,2005,02,01
15.219,1,2005,03,01
20.186,1,2005,04,01
23.994,1,2005,05,01
28.532,1,2005,06,01
29.775,1,2005,07,01
28.276,1,2005,08,01
28.304,1,2005,09,01
20.016,1,2005,10,01
15.394,1,2005,11,01
9.397,1,2005,12,01
11.92,1,2006,01,01
11.815,1,2006,02,01
18.4,1,2006,03,01
23.609,1,2006,04,01
26.788,1,2006,05,01
28.976,1,2006,06,01
29.94,1,2006,07,01
29.681,1,2006,08,01
25.169,1,2006,09,01
20.879,1,2006,10,01
15.866,1,2006,11,01
9.449,1,2006,12,01
6.487,1,2007,01,01
11.577,1,2007,02,01
17.814,1,2007,03,01
18.793,1,2007,04,01
23.114,1,2007,05,01
26.429,1,2007,06,01
26.697,1,2007,07,01
28.341,1,2007,08,01
26.227,1,2007,09,01
21.548,1,2007,10,01
15.081,1,2007,11,01
10.285,1,2007,12,01
8.805,1,2008,01,01
13.56,1,2008,02,01
16.632,1,2008,03,01
21.076,1,2008,04,01
26.106,1,2008,05,01
30.098,1,2008,06,01
28.304,1,2008,07,01
28.056,1,2008,08,01
23.746,1,2008,09,01
19.52,1,2008,10,01
14.339,1,2008,11,01
9.9,1,2008,12,01
9.96,1,2009,01,01
14.279,1,2009,02,01
16.66,1,2009,03,01
20.462,1,2009,04,01
25.654,1,2009,05,01
29.132,1,2009,06,01
30.866,1,2009,07,01
30.495,1,2009,08,01
24.901,1,2009,09,01
19.759,1,2009,10,01
14.269,1,2009,11,01
7.568,1,2009,12,01
7.748,1,2010,01,01
8.921,1,2010,02,01
13.947,1,2010,03,01
19.787,1,2010,04,01
24.873,1,2010,05,01
29.245,1,2010,06,01
27.729,1,2010,07,01
30.169,1,2010,08,01
26.633,1,2010,09,01
21.071,1,2010,10,01
15.009,1,2010,11,01
10.094,1,2010,12,01
8.829,1,2011,01,01
10.846,1,2011,02,01
19.529,1,2011,03,01
23.922,1,2011,04,01
26.043,1,2011,05,01
30.717,1,2011,06,01
31.072,1,2011,07,01
31.899,1,2011,08,01
27.225,1,2011,09,01
20.705,1,2011,10,01
14.945,1,2011,11,01
8.315,1,2011,12,01
10.468,1,2012,01,01
12.269,1,2012,02,01
18.171,1,2012,03,01
23.094,1,2012,04,01
24.877,1,2012,05,01
29.671,1,2012,06,01
29.283,1,2012,07,01
30.26,1,2012,08,01
26.052,1,2012,09,01
20.826,1,2012,10,01
16.272,1,2012,11,01
11.48,1,2012,12,01
9.699,1,2013,01,01
12.849,1,2013,02,01
16.397,1,2013,03,01
19.877,1,2013,04,01
24.556,1,2013,05,01
28.55,1,2013,06,01
28.189,1,2013,07,01
29.894,1,2013,08,01
26.961,1,2013,09,01
14.198,2,1835,01,01
13.505,2,1835,02,01
15.158,2,1835,03,01
18.503,2,1835,04,01
20.349,2,1835,05,01
20.7,2,1835,06,01
19.019,2,1835,07,01
18.133,2,1835,08,01
17.202,2,1835,09,01
16.201,2,1835,10,01
13.216,2,1835,11,01
11.482,2,1835,12,01
13.228,2,1836,01,01
14.135,2,1836,02,01
16.581,2,1836,03,01
19.014,2,1836,04,01
20.496,2,1836,05,01
21.077,2,1836,06,01
20.176,2,1836,07,01
18.915,2,1836,08,01
18.534,2,1836,09,01
16.947,2,1836,10,01
13.608,2,1836,11,01
12.73,2,1836,12,01
13.394,2,1837,01,01
14.165,2,1837,02,01
15.48,2,1837,03,01
17.654,2,1837,04,01
20.386,2,1837,05,01
21.382,2,1837,06,01
20.477,2,1837,07,01
19.705,2,1837,08,01
18.653,2,1837,09,01
16.537,2,1837,10,01
14.919,2,1837,11,01
13.166,2,1837,12,01
10.777,2,1838,01,01
12.133,2,1838,02,01
15.739,2,1838,03,01
19.161,2,1838,04,01
20.098,2,1838,05,01
21.792,2,1838,06,01
20.58,2,1838,07,01
19.41,2,1838,08,01
18.28,2,1838,09,01
17.154,2,1838,10,01
14.506,2,1838,11,01
12.759,2,1838,12,01
13.505,2,1839,01,01
